speed,lightning,age,gender,veg,exercise,muscle,stress,heart
294.5204543136413,1,47.55601966375615,1,1,1.606674997446076,.8313629550576906,2.708175714471461,107.4560938751185
291.9041948751373,0,47.90528767824613,0,1,7.265838290560612,8.267991290592086,7.515940639399933,106.2225244357525
303.2475863501066,1,17.64323328735706,1,1,1.650991641037922,6.685719614738712,5.194007072465223,110.7383928429542
278.4964194620814,1,47.64372596509333,1,0,2.041728938463985,.3736526507728899,5.39533537065258,101.7006321356352
288.6238012926457,1,33.07616635612854,1,1,.3923637101112309,8.384687627374557,7.357631648746389,105.3708223729427
337.6851965212525,1,48.07531493006756,1,1,8.604580836157901,7.185981343619366,2.161761101969744,123.1543448077726
315.8306345878757,1,21.62442828824394,1,0,4.157005935171768,.1866292354015719,.9917792863300856,115.2777596151007
284.5191451052213,0,17.20104665841031,1,1,7.097761634984828,7.470409672312684,9.82149822831061,103.4646650220197
297.0436894438425,0,49.53838734913958,1,0,8.550136838642452,6.69934722502078,6.9864095414875,107.9945676871084
279.9446999876238,0,18.25650534677177,1,1,.69158235305391,8.065002015794846,7.61962863375942,101.7810973999303
307.3717690736235,0,58.462066157106,1,0,6.630023002352484,5.282399379348739,3.292084606384718,111.8274555312616
293.5437779196672,1,42.21154337764147,1,1,3.577213182586502,6.077651514212597,6.673910792529893,107.1069039638279
285.0746557301177,1,58.25328504880783,1,1,4.766248667638321,.5029992725113563,5.359503571836488,104.1378735433977
293.7861730850898,0,37.01531917782572,0,0,7.80208857931731,2.046643721311836,4.723046955638219,106.863776229761
309.6006700468928,1,44.62681120456715,1,0,1.967306339760129,6.564274292944676,3.33967824490471,112.9613501865881
290.810985348616,1,30.09575127200166,1,1,5.154145783060526,3.121730529635661,6.845279117186692,106.1494368483106
296.4835216323374,1,54.12074073806433,0,1,6.707840571142372,4.690215365430131,6.163637472542791,108.2758757653155
290.4609817800381,1,35.85984366618227,1,1,3.854252520137887,9.752692660869055,9.358720071739731,106.0780629271123
264.8264103525562,1,35.84415111712202,1,0,3.523100182875468,.6002023554018965,8.881502212771087,96.71809707735873
329.0723845752696,1,47.94715646292505,1,1,6.630575667443873,6.508085508918388,2.282823714562593,120.0549147430496
322.3711001651228,0,31.00185653038527,0,1,7.065579271095243,8.225728907802457,2.877792163821508,117.2888680316945
275.4167594689758,1,36.95513032508026,1,1,2.404628071229289,1.715241686291079,7.132690771924421,100.5435361492252
280.6123725126518,1,62.48174919998368,0,1,6.18280827496767,.9968744119974005,6.42090565103484,102.3583548381513
275.3282460452039,0,32.20823961516366,1,1,1.861609688823515,4.909717390276326,6.919922591102599,100.1100578870566
321.2639513735483,0,18.76740606951147,1,0,8.42052980955687,2.852395981481423,1.961054487910406,116.9284047140205
276.3731080980531,1,47.61851818026474,1,1,2.123781681504954,6.331973669739868,8.73024537530336,100.9500695728549
299.2447857780299,1,58.21559487833914,0,1,4.253228384931754,5.132294930209655,4.546440128859127,109.161459722127
316.9125643519876,1,22.9006681917583,1,1,1.783714607171624,1.086455581992924,.0316849778436035,115.5750569635112
317.4173710257965,1,9.227352269866934,1,0,4.347320393614575,5.221535081776015,3.758328317395669,116.0089988317625
306.0315284709887,1,52.23985376300519,0,1,7.32760377558197,.1533670588163816,2.644942837510072,111.5937107153868
313.3842436247251,1,27.33359218156756,1,1,.4893669061079953,7.609958801036393,3.062276480535408,114.4068977330485
290.4442703884029,1,54.00056497880766,0,1,2.8317809626689,8.634250190901554,7.229936540726768,106.0358342002977
308.3611804902807,1,41.79503313343444,1,1,.99112490256691,7.748419331923388,3.775633659093156,112.5662228553414
324.6838967395865,1,47.47314551222158,0,0,9.039484252857099,.1082221836605257,.5282290072120877,118.4418423132018
331.6386510060381,1,55.02380403016978,1,1,9.67525223332794,6.290811741188691,3.024584571256738,121.0275590601941
339.1280029872457,0,35.1039833243668,0,1,9.101230162778881,7.128302640223069,.430757615006484,123.3616752721846
314.4497542434884,1,24.56004552579521,0,1,4.577710464771949,1.71471381789571,1.575018703010158,114.7078181870524
253.1450884198474,1,59.61503352201641,1,0,1.425365339371798,2.262488715989447,9.818054900653323,92.42752751068802
275.3800240773284,1,44.81772768111166,0,0,2.083798735082686,8.296791530692381,9.482498399355382,100.4995326238404
303.5987234302017,1,51.09831857618209,1,1,5.678812393007294,3.897418376821959,4.67116915588624,110.8057808657941
328.2741221154094,1,44.02104885654708,1,1,4.168873262188688,5.131016784657682,.6248125231427371,119.78258918254
328.338584321775,0,9.990391938864617,0,1,9.291909687965392,4.769888407404478,1.955878252366821,119.4611564983497
297.9315965903348,0,13.52901095431309,0,1,6.53621476456712,7.13861363074988,6.722525444117533,108.3444362945268
322.8795094163593,0,33.44823141063042,0,1,7.099968269586294,8.625266418730407,2.900482229618231,117.3090994283275
279.6159214271801,0,35.52678896838285,0,1,4.30076923529577,7.889732197323264,8.310206639853101,101.6088765940785
322.9880873504097,0,20.50803376950018,0,1,6.501922004054878,3.890550025367586,.6819232434080946,117.4842154854466
279.9969819555689,0,26.14633598192636,1,1,9.821499028016312,.5657763980753028,8.128156589096886,101.8030711762341
283.7040761862615,0,26.42242205690544,1,1,7.29326001062404,5.202601797242416,8.57084142887884,103.1836216777244
308.080902974591,0,25.8456145752243,1,0,5.092324617793774,1.0891730132317,1.387543585865091,112.0960204662649
272.9946179834654,0,26.03790732242627,0,1,.9652916589913596,6.219287254993361,7.223506063492893,99.28244613268981
298.6152552563033,0,29.33474687128214,0,1,6.28395561273789,9.826513644872193,7.288885712962591,108.5662630563566
312.2115097183653,1,35.7342577313002,0,1,3.935162344779348,2.855163448358399,1.835783598309204,113.91431541763
323.4382809719121,0,42.09148090596992,1,0,8.698701791230958,3.408924754643969,1.212951757140864,117.6294678268297
301.5902805618823,0,17.93085588146864,1,0,8.965541747654919,6.221948539243757,7.215586857964304,109.5997272481092
279.1385860641382,1,46.81414607472776,0,1,4.701074591537173,1.301473457943214,6.621656303346411,101.8687283290751
299.3168834533656,1,55.14516785279945,0,1,.4153039191350516,7.120317437525515,3.709992953540548,109.2764805723791
308.3809552504874,0,44.54745201114404,0,1,4.210352204432128,5.557615154122454,1.988818395158573,112.1550367375644
270.4540435925233,0,42.30037361894698,0,1,7.353845201493369,4.626166175670164,9.523775817810577,98.34881267603373
314.7107664561324,0,57.74538072586478,0,1,7.222973483982868,8.864738851921786,3.651748960082838,114.4730928097045
314.3642898272233,1,61.77891233843209,0,1,2.413319627170506,4.562116263433359,.7013275872449831,114.6085292343021
298.7004842733509,0,59.53140998129709,0,0,7.539816560537016,1.454685279441794,2.769704740589687,108.6239294300345
270.1490996007773,0,30.66518279762115,0,1,1.894399634040151,8.599168576417695,9.217369986584007,98.16953218673044
306.4049932086553,1,42.19015002582839,0,1,5.974136061598835,8.364288259014179,6.350983441155512,111.8416428466983
320.7860366986833,1,50.3841113463955,1,1,5.082043009512431,1.394247242947817,.2719717339535066,117.0400368162282
273.5045395665316,1,42.97078056349348,1,1,.7240248481147005,.881269644463829,5.958736890693772,99.85242195336394
267.8696191574653,0,55.04037289519926,1,0,9.813239164861329,.4240460840504678,9.112483489027177,97.4339576916589
277.7000173158804,1,52.5438455853025,0,1,4.065166916575396,5.276095980559349,8.270504522175692,101.4195741547562
270.1559004316848,1,28.79754718264694,0,1,2.211599207547951,4.629529600039839,9.115916664968676,98.58214966925003
296.864726389262,0,50.60971963090552,1,1,6.072515437154755,7.930369373342394,6.364338798314702,107.8943411009799
342.4381910180998,0,20.25951889043911,1,0,6.960352581708125,8.239423283055935,.3655366038833729,124.5638098182737
324.0930086436292,1,40.43008272154147,1,0,.9478720252411155,7.876462007473606,1.251504834974076,118.2977685298158
289.6195549438639,1,45.08657532767901,0,1,3.346568320316249,4.771432888935648,5.949934860090627,105.6392581817883
319.8226546263864,1,60.77126391462087,0,1,3.24946987474963,8.57147100856433,2.252503243417594,116.7413329241282
284.6757693783547,0,19.19460976051042,1,1,9.174083567681905,1.592425377432045,7.802717832116949,103.5468926341974
306.7879046996906,1,51.76284756232467,1,0,5.504261397708855,6.459717078907116,5.314102067469917,111.9786614298972
324.9556053437513,1,29.08315751749487,0,1,6.38883831801837,6.868208749906872,3.177075863008013,118.6393747989185
306.4625704987457,0,19.66621472221118,1,1,7.807117912252998,5.058192374833414,5.181823050030633,111.4325033705479
331.3296100848015,0,55.95968202674889,1,1,8.144230742823915,5.682435252643605,.3633118399478275,120.5311101420708
294.8810094286318,0,11.54904481005878,0,1,4.901924606443848,9.307837000850377,7.544508603225046,107.2686626071482
340.868298180778,0,50.83016673291214,0,1,9.634301534229399,9.053455927884004,.8415426286917305,123.8574638255859
287.4805385843973,0,17.3829586745261,0,1,2.091230896506238,5.646834183019616,5.359982620346816,104.5077986953447
320.9012962018617,0,11.81620294464537,1,1,3.532683516649209,9.56269437136114,3.157705514318017,116.6236018624577
331.421297689478,1,41.06858774924555,0,1,8.868652124633984,1.178578658124001,.0790391365286491,120.8724205975486
306.039176673126,1,33.76878168095279,1,1,2.708252758515076,6.499048359605004,4.642839554505969,111.734023090831
274.0377623977685,1,35.00878145701425,0,1,7.35771185679443,2.641697698291691,9.83267763468567,100.0609255658116
274.1882212029053,1,51.1181798795826,0,1,3.150597368050051,7.714212437085339,9.719152356718103,100.1401309610148
286.049307143091,0,9.854523299495721,0,1,5.142826208030992,9.589849529699334,9.333543972197754,103.9530609021535
310.9153283117811,1,36.51492383565721,0,1,1.288650626545758,4.185428407088299,1.348183359226277,113.4684968611028
319.4628604016123,0,15.46475576663236,0,0,6.333941050483452,4.686473625324688,1.754551537181605,116.0914215014475
306.2460397258644,0,26.74460189212904,1,1,2.293175580968519,7.625972747685764,3.513380821012802,111.3498894568105
283.6178181181965,1,40.81725090771112,0,1,2.966987827688212,5.491218350904505,7.263026485067741,103.5203452421084
314.3769383604563,1,55.95681659191298,1,0,3.042996870228668,2.864260531774613,.849343290323078,114.7124743384124
311.0422514345966,1,32.81400923249686,0,0,6.014371586754756,9.181878650100007,6.306767156718175,113.5360192838234
274.2510950355147,1,56.15506829470896,0,1,1.223170512840043,8.172573750399494,8.798151474438368,100.197667865879
283.6258256301962,0,14.06844662989243,1,1,2.892630924499602,4.351980115197324,6.372072251648859,103.1216174628719
294.7741460750736,1,19.72509982562129,0,1,8.622131871958924,.9324898858911046,6.642813085672714,107.5198428464441
333.9058607463547,1,49.87593376478873,1,1,9.762092632598396,3.238733159833356,1.341052813676517,121.7751085705221
326.2939328932368,1,27.24168713838723,1,1,4.403345754825394,5.569885877924504,1.858279370559174,118.9994644641411
243.5764795892083,0,24.06410751096072,1,1,.1766157909136479,.7273845098508636,9.554194250746814,88.55516621061733
287.826119499042,1,12.2319889454818,0,1,2.543419633336691,5.740363016580653,7.401888947991509,105.0697962565021
280.7176681791206,1,45.36756446050181,0,0,4.15023850174398,7.093822754774708,8.98224975057569,102.4594929604756
287.9365281953057,1,10.8584313724193,0,1,1.585052954566676,2.328236956495184,5.257050301085501,105.1094559111505
286.2379651571731,1,38.31952795699453,0,1,.955323000494458,8.734196302980296,7.539464314804649,104.4652677265611
277.9860440221908,1,60.38522869817756,0,1,2.428851579180094,.0236691180585902,4.556103043762544,101.4828832483335
293.4080851352234,0,13.53407220984436,1,1,6.760684791428395,6.48437093588242,7.76486845541859,106.7086874167863
267.8643648015532,1,53.87715800977013,0,0,3.679493426789625,.6949446182418006,7.41323291717104,97.8061187788644
302.2683191890943,1,41.96964407168153,0,1,1.766466304832993,2.907389182373511,2.230731038975685,110.2608789448501
258.0436412829686,1,19.57739150159803,1,0,.8693254548000295,.6613461129692078,9.254894766369256,94.22659246915777
299.1574192242774,0,24.00306636853516,0,1,8.31280947293634,4.669680214402167,5.84662433369307,108.7671380984153
320.8630350960028,0,25.44556802720658,1,1,1.811697057177022,6.997327341990212,.5570715926530645,116.6169839546184
326.7985492794717,0,39.62262153613043,0,1,7.940162470959527,8.768060142916184,2.566347466640093,118.771961469167
310.6865621607648,1,17.51169944002829,1,1,1.043106116563381,4.752105254868671,2.674278867714208,113.2964229506238
301.4527280152686,1,63.48682706042889,1,0,1.890517121991444,.8750668070476531,1.203578749295753,110.0325508594682
337.0856399501497,0,9.053374124094638,1,1,6.010520444892851,9.162084872465893,1.618567779952302,122.6349930680355
294.4139882232801,1,62.89773982380129,0,1,6.389919388072141,7.879528173857012,7.629903324078838,107.4366747780061
282.3902976640512,0,46.90675250948283,0,1,8.905343141091841,7.456408610901608,9.553200107965441,102.7686476525743
306.1316963548002,0,8.51108368648516,0,0,3.094141116274144,5.220793693463559,2.867473827240097,111.3154935112932
313.746966378044,1,54.13051445531627,1,1,7.157795251193616,1.803610561646326,2.562464113166518,114.5701800606055
325.3242470452346,1,32.42877427987886,0,1,1.692142870243147,9.502371996017498,1.972653602838215,118.7052939484339
292.4581316163151,1,35.45464719049586,1,1,.3070736835822474,.4952430994124879,2.65920271034934,106.792277520061
287.7915782156557,1,8.831561872273557,1,0,3.531163517291327,1.633972975228276,6.479186513944565,105.0323725639285
283.8898595049081,1,12.11705300227248,1,1,5.948068156508514,4.196597007891491,9.518164157796015,103.6172047648521
355.3139003743263,1,34.38606285652885,0,1,9.96320290078291,9.313986510652274,.9487691845876922,129.5172327326924
280.4091922521773,0,14.60295472876042,1,1,4.137540476045208,3.558429571576003,7.126103334719248,102.0441724385284
301.0628242453802,0,9.235522927905368,0,1,8.021802193748998,9.254777509566491,8.177807391894623,109.4477784375349
328.7615322527026,0,19.88418719285981,1,1,7.424314632321614,8.215144516076766,2.84286923352759,119.6056120409564
300.9527629808111,0,42.87725644707903,0,1,2.935857470473278,6.348279333101354,3.059332960729471,109.4228355174965
305.7647940318861,1,11.81891929642748,0,1,1.611651300784409,5.287758849426667,3.735032039687066,111.5797300968729
324.2549903717221,0,31.09455114245709,1,1,5.84469695314626,8.88955664497543,2.784620015344847,117.8446733983894
295.6690821296611,1,59.59380341485604,1,0,2.563042578441426,1.850958098105985,3.109107075561769,107.9430255344665
294.6275601660177,1,56.94423287390799,1,1,7.922047561150358,9.405474271434556,9.815659845960402,107.5084491485409
315.4875536714674,1,24.02774598652124,1,1,5.252827493335971,8.405414116933414,5.610357369325029,115.1583525796585
304.264131056673,1,48.75496470256066,0,1,4.889825358994285,2.974988908696488,3.260178466724443,111.0947398178702
302.6731793066122,1,55.75970176925757,0,1,3.816017771819381,6.143369283147297,4.303107627356937,110.5100991871278
286.4069775645269,0,46.50053652767019,0,0,5.569590912082896,.0255256430357709,3.50647088254957,104.1945288537281
328.6158631044794,0,15.0319346679167,0,1,7.716772911927033,6.646789080494798,1.913144561660163,119.5523245805665
245.718614734781,0,20.85936093882577,0,1,.6537128563925709,2.572211792448018,9.958368013594249,89.36501730538387
266.4740037028579,0,18.5971927301524,0,1,4.177646560146541,2.111490040392605,8.076897943604937,96.80698764343312
323.8105334928632,0,51.99914167043968,1,1,3.797744650328881,9.286666911160749,1.360770352569677,117.7950182931109
266.5041726633801,1,28.7469904243076,0,1,.4615924839527019,2.804852325293129,7.90412522055213,97.24203002180484
285.6418899246731,1,22.25084473713429,1,1,1.301363707798022,5.521550600186559,7.216169978951062,104.2655881334124
330.7034110531407,0,23.90493971606513,0,1,8.335893334126899,5.838379736227578,1.177311097454624,120.246959977471
291.3331294657511,1,22.80899045380494,0,1,1.01974197020251,8.673145445429361,7.181687690483924,106.3268632117468
298.5656162341407,1,19.18804226625741,0,1,1.64662474152331,7.079156381756636,5.666524059203828,108.9927876650789
280.4276890398468,0,24.93588329865274,1,1,6.718293643433867,1.690337557066839,7.133090768861909,101.9880861787242
306.8728399140421,0,32.76981976560764,1,0,3.516407731709866,6.980656044903388,3.482104509158856,111.6348196365856
276.8691607431539,1,25.33396594244837,1,0,1.545644450993588,.5795954226585787,6.227590908942224,101.0859561791589
272.5470036327574,0,23.81303470135908,1,1,1.487396158440196,3.567883005082642,6.828542083560025,99.12473707005512
328.3270924357114,0,49.00932015500442,0,1,9.718805462211026,3.984776893737452,.4751622336820982,119.3912490306186
311.0879642342513,0,56.67792446587649,0,1,8.925799199832383,7.509211161036506,4.491287438726519,113.0270808730007
275.5877466987135,1,15.16422756882572,0,1,1.614114601891689,.8553316194734106,6.477880653238508,100.5768183498351
309.3073704461504,0,19.09761517834863,1,1,7.183816911202959,8.016422461429345,5.91847687401231,112.5141156101104
273.1176019187893,1,59.46670735183755,0,1,.2413340984919665,6.366394726494528,7.476758927112534,99.80865057212173
275.1039485941447,0,37.44182793246465,0,0,6.862477441169935,.7537599850956656,6.704768699708804,100.0632308671261
276.6468124367312,0,31.67403352222298,1,1,1.801943048685595,6.525547130166069,7.486550845822721,100.5812740671302
290.6374410421462,0,45.35720568710229,0,1,3.809329831296359,8.123882382047904,6.020643315605037,105.6696007390798
295.1569081980864,1,61.67391196499855,0,1,8.973149260656561,.1238930767598645,4.965117042017454,107.7678893808959
285.1247731814321,1,52.37676065964731,0,0,7.011292590102205,.6933782445975023,6.257223246339873,104.1416555544858
251.7875169587456,1,54.0257538122567,0,1,1.011715284782689,2.915348461706305,9.867791379098017,91.97367659745335
307.419754026948,1,9.81359614634167,0,1,1.671796452024552,9.439392400313348,5.628651815083321,112.2619561374492
315.19522527795,1,44.89444835838675,0,1,6.934155514416085,3.80123850612816,3.038547187782161,114.9908776834257
327.9546870858313,0,46.94460927845464,1,1,5.661582576849114,7.209783492540547,.7112794369786501,119.3286693124587
295.825629741717,1,15.21062469154449,0,1,4.419472944345426,3.329423346911911,5.724967911687514,107.95758512303
326.2449625609498,0,20.95743888952334,0,0,9.994442622401047,1.947990889642125,.8926829201543929,118.5934592089339
308.340769142612,1,42.80283723449146,1,1,5.297360916249135,5.835926420591276,4.911804868624998,112.5424286818088
280.6156701665566,1,22.17061353281046,0,1,2.292020576232901,.8626259422195959,5.74054897914402,102.5035658681417
291.9687453418683,1,60.597553131949,0,1,6.072728209754928,3.928883305790183,5.972527064099173,106.5917534244192
282.0717160433495,1,43.12818205270891,0,1,4.724383427573944,7.263041269239972,9.222410542693831,102.9729668667641
293.2241012721688,1,57.55798702262494,1,1,6.472351166658292,4.502011757884766,6.881780685478914,106.982754300549
312.1420061706461,1,17.55948698640635,0,1,8.981872408808224,9.758721146357814,8.403815503496636,113.941399238115
295.9345353579535,0,18.86346196511865,0,1,2.274431358458465,7.155675927688756,4.780891534290292,107.6155888813027
318.4969723987566,1,19.96698903768105,0,1,2.850510714482901,4.167743657408164,1.442931127711007,116.1840052695405
321.7339150104534,1,30.95969143664935,1,1,4.233997963812759,6.426911910921698,2.856389722491083,117.3714150706472
323.7296243816773,0,31.57559983903029,0,1,4.807840986942695,8.310229659972407,1.499948093957181,117.8090331639129
291.5810830149005,0,32.46712706817881,0,0,8.876079349504749,2.945953775252259,6.215631354045589,105.9789369542233
293.013615906629,1,14.82850004462132,1,1,6.829626541862445,2.646417386214182,7.563030739025041,106.9538804533885
318.3265090033952,0,20.12471461772442,1,1,9.881280187790228,9.596588676345991,6.530221157941044,115.7273625568194
329.2352232689095,1,15.353824918978,1,1,2.329709845461933,5.360573312487417,.6293821384967901,120.1360238353555
323.5500193322582,1,44.04381018098475,1,1,3.458869111154204,8.466314064401557,2.726690832541015,118.1391695556118
290.7597976445714,1,62.01852558158458,1,0,.2733959047966106,4.327785467213356,3.938605354222063,106.0909420698609
313.5184546101496,1,60.76482996339954,1,1,2.290988485596057,2.676763387041673,.3751995341568981,114.3320352104551
274.8100672799097,1,51.27482213473372,0,1,9.536947905642339,2.019846445790042,9.93404580402307,100.320208411444
290.8800757018041,1,12.08337477554853,0,1,3.585934289209046,2.691954698175361,5.922944003986799,106.2025396476734
284.3749402991786,0,11.87326568097325,1,1,8.804689445251938,.9210292322590941,7.562811654590772,103.4035568917884
296.642620726593,0,10.18274532542904,1,1,.1073185158576451,7.10277249318379,4.305019941902821,107.8997807501666
274.6080495303061,1,34.71920456130299,0,1,2.088868728424712,5.371870543143129,8.482198275083348,100.3153545611224
306.21565593025,0,34.18657160258481,0,1,7.430826400259381,8.795704280020489,5.945514529375724,111.3866989111318
325.2156205699543,1,10.4684108856652,1,0,1.033990948556626,5.324379766455582,.7792565414368335,118.7023481037038
270.9479077948955,1,40.84501877282054,0,1,1.08807607129334,1.873803288898775,6.632133953542672,98.996094714737
275.5359415872862,0,10.09476442611912,1,0,7.827462397415022,3.59585428006415,9.937630591457326,100.1466828523275
291.4033902361855,1,55.47654347025585,0,1,7.31087869131407,5.960893054481467,7.88267880594865,106.310896851239
291.4880569548582,0,25.51680479767372,0,1,5.142056640775432,8.897499870519257,7.591038391767176,105.9073882411387
309.6180860973681,0,26.98666216754021,0,1,7.395328274065562,7.315700913674664,4.865710553439685,112.550483406731
299.9601848939295,1,26.35626009165877,1,1,3.72372891053079,9.774520233766998,8.043689648121854,109.5377525406546
283.8045892237802,0,13.22046698560015,1,1,4.733254254643647,2.085267686788388,6.199688098751553,103.1756719142814
276.4155661080188,1,23.13914389225051,1,1,2.204709848915869,2.474780998782763,7.668179962764578,100.943309365289
313.2088471542336,1,56.99274829514504,1,1,3.234265022350431,2.904089603775359,1.122604410702807,114.3014655788941
281.3008246022787,0,17.54317814161711,0,1,2.139136835378993,6.657130151772948,6.958598717740484,102.3295497060185
326.1888026590292,0,16.00557853323399,1,1,5.993559583429416,3.006061064732566,.1095620138534437,118.620818291727
326.6533045425812,1,26.49126306879985,0,1,3.639568037028711,5.658501189832073,1.019723946269683,119.2141043666509
298.0147114175984,1,52.55155745514378,1,1,.0509918622897243,9.442471382992483,5.521180018438039,108.7309153370092
314.3259463234919,0,11.4126780077997,1,1,6.586199789072768,3.157926566456969,2.592522116603338,114.249963810084
318.3833384668924,0,50.68780082508967,0,1,7.65842675975108,2.070069248705189,.1264273318055431,115.8612910139397
320.7322022428761,0,35.34683600041151,0,0,9.9808241646481,9.501189223003356,5.133947276952079,116.7029393916298
289.991361939095,0,8.39103158438961,0,1,9.968090845076894,6.266991071774917,9.528339151681699,105.4291807447067
296.9097546059897,0,9.159753483641499,0,1,6.14425693432434,7.512709286399447,7.035572427888875,107.982474757392
344.9206793812399,1,27.10088515040161,1,1,6.949147632698017,5.819702617346585,.1869141596200796,125.7769559838459
301.2047334313897,0,60.14501084328376,1,1,7.101178034507841,9.101040833747831,6.395053074621671,109.4883853127831
308.3020740427236,1,54.02930133213772,0,1,1.424680847749421,8.069455279601343,3.193698729855348,112.4974748216357
288.3871187992424,0,27.70188259813477,1,1,.1794885172212146,7.851502269341509,5.535142800358774,104.8946734903298
334.4353239518067,1,31.41690187679235,0,1,1.19378817587013,9.028883708220459,.0049405580742889,122.0336985334912
264.7970856029447,0,12.63264695780181,0,1,1.383222127365505,2.304939399888152,7.287172818333564,96.23894903696169
279.7659638219936,1,49.68005778030443,1,1,5.807013364952822,4.422485132184657,8.998838585982917,102.1320980072128
316.7760273996445,1,46.33679269403576,1,1,4.360145728613293,7.769601884111333,3.896877527308583,115.565851097276
315.8264645030047,0,28.25353229150282,1,0,.7160184624819854,6.573630865572865,.5446578089166243,114.871460447319
315.9300095561716,0,10.31571258698451,0,1,2.18891070853879,9.163267368505725,2.691144673542327,114.8718674191449
305.59950605702,0,36.51709547259428,0,1,8.372474313816054,8.150087147675883,6.131005607784047,111.0984808239504
263.9768848606568,1,9.560516379642838,1,1,.3129064924386005,2.838048826604982,9.470677857967582,96.35622076359527
300.6418299629703,0,49.35088523225032,1,1,2.499028424262861,9.131438501788713,4.533669867659055,109.4044722362287
295.6410057841459,1,62.21877118993267,0,1,3.226687320419428,6.065456543721402,4.964022639965354,107.9370852861445
322.1376209119325,1,57.71627024309157,0,1,3.652926571792897,6.993738842744439,1.368360892017991,117.5985961719644
319.5777091476544,0,9.523109204033528,0,1,5.716585598322627,9.548936924253184,4.061370320211512,116.2054225165295
309.8136796161106,1,30.90073273733469,1,1,.1792606934814267,5.027462865682923,2.131757747362041,113.0703683164487
311.4925733965807,1,59.93592375931994,1,1,6.521734609448765,8.543755619710124,5.776483426073225,113.7134104892562
284.0623069243623,1,41.95766059881358,0,0,1.476214538614947,9.303440900159615,8.298762753613984,103.6681426719783
